PROLIFIC_PID,ChoiceType,Phase,Condition,Stim1,Stim2,Validity,FreeChoiceResp,Response.keys,FreeChoiceAccuracy,RT_io,SSAwareness,S2RAwareness,S2RAwarenessyn,S1Awareness,S1Awarenessyn,S1TransferAwareness
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1316.000000000031,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,966.400000095348,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,726.9000000953838,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1732.7000002861157,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,738.6999998092278,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1267.5999999046326,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,751.3000001907812,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,701.2000002861214,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,953.599999904668,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,833.6999998092551,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,565.0999999045325,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,533.9000000954002,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,703.2999997138631,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,381.8000001907649,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,600.0999999046144,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1065.899999618523,1,1,-1,NA,NA,1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,400.80000019077033,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,499.9000000952947,1,1,1,NA,NA,-1
5638e8a444e8c8000ee86a35,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,786.9999999999209,1,1,-1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,449.89999997619634,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,518.5000000000173,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,502.8999999761936,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
56a8bb427f2472000b9522f6,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,184.19999998809544,1,1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,764.3999999984885,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,636.69999999928,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,830.4999999999723,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1401.0999999977685,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,983.000000000004,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,366.1000000014383,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,365.3000000007296,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,554.6999999992295,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,566.1999999991849,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,781.4999999999372,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,432.50000000000455,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,515.5000000000882,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,1
580decae240a2d0001e6bab3,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,797.6999999992813,1,-1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,640.4999999999745,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,760.9000000953756,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,898.0000000000246,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,781.7000000476355,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,543.3999999761454,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1225.6999999285654,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,782.6999999284681,1,-1,1,NA,NA,1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
59e1e3a23e4b5a00016a9c17,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,545.2999999523627,1,-1,1,NA,NA,1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,734.70000004761,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,-1
5aeb063b2f05b500013028a0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,586.3000000044849,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,677.5999999940723,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,454.9999999999841,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,649.3000000044731,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,437.5,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,662.5000000000227,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,433.2999999970753,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,349.1999999954487,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,347.1000000014328,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,549.3999999985135,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,217.9999999999609,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,432.1999999955324,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,390.7000000029939,1,-1,1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,566.4000000059559,1,-1,-1,NA,NA,1
5b2870cf7f78160001465bf9,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,235.60000000145465,1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,632.000000000005,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,572.0000000000027,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,401.00000000001046,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,299.9999999998977,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,214.00000000005548,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,375,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,316.0000000000309,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,164.99999999996362,1,1,1,NA,NA,-1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,234.0000000000373,-1,-1,1,NA,NA,1
5b985404a15058000124e508,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,669.0000000000396,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,453.0000000000314,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,987.9999999999995,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,587.9999999999654,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1084.9999999999795,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,267.99999999997226,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,975.9999999999992,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,267.00000000005275,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,636.000000000081,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1121.9999999999573,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,303.9999999999736,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,593.9999999999372,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,387.99999999992,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1187.9999999999882,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5bc9e924e642db0001d3a1c5,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,886.9999999999436,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,516.7000000029702,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,401.9000000059805,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,299.8999999910552,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,157.09999999404545,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,434.09999999403226,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,185.00000000000227,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,350.20000000298523,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,236.50000000003504,-1,1,1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5c1942e200849900010afdcd,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,400.9999999999536,-1,1,1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
